Year,week_start,lice_avg,site_id,site_name,easting,northing
2025,2025-02-24,1.75,FS1280,Loch Carnan,83600.0,843200.0
2025,2025-02-24,0.28,FS1286,Muck,143300.0,780400.0
2025,2025-02-24,0.02,FS1288,Etive 6,198300.0,734100.0
2025,2025-02-24,0.41,FS1290,Shuna SW (Rubh'an Trilleachain),175600.0,707500.0
2025,2025-02-24,0.02,FS1291,Caolas A Deas,136200.0,910000.0
2025,2025-02-24,0.02,FS1294,Wyre,345600.0,1025300.0
2025,2025-02-24,0.01,FS1297,Tabhaigh,141600.0,923100.0
2025,2025-02-24,0.44,FS1304,Maragay Mor,88100.0,851300.0
2025,2025-02-24,0.85,FS1305,Westerbister,345300.0,1002500.0
2025,2025-02-24,0.04,FS1309,Loch Snizort East,137000.0,860300.0
2025,2025-02-24,0.03,FS1312,Skelwick Skerry,352400.0,1045000.0
2025,2025-02-24,0.22,FS1315,Maaey,88000.0,850700.0
2025,2025-02-24,0.24,FS1317,Rum,141100.0,803000.0
2025,2025-02-24,0.0,FS1318,Portree Outer,151100.0,844600.0
2025,2025-02-24,0.35,FS1330,Sconser Quarry,156200.0,832100.0
2025,2025-02-24,0.28,FS1331,Lober Rock (SMH),343400.0,994600.0
2025,2025-02-24,0.65,FS1335,"Swarta Skerry, Dury Voe",447300.0,1162300.0
2025,2025-02-24,0.63,FS1337,Hunda,344500.0,997700.0
2025,2025-02-24,0.05,FS1338,Scalpay,164100.0,828700.0
2025,2025-02-24,0.08,FS1340,Mill Bay,367800.0,1027100.0
2025,2025-02-24,0.26,FS1341,An Camus,82600.0,817400.0
2025,2025-02-24,0.0,FS1342,West Strome,187300.0,836000.0
2025,2025-02-24,0.03,FS1343,Culnacnoc Salmon Farm,153200.0,861600.0
2025,2025-02-24,0.05,FS1344,Invertote Salmon Farm,153000.0,858700.0
2025,2025-02-24,1.72,FS1354,Shuna Point,192300.0,750200.0
2025,2025-02-24,0.1,FS1357,East Moclett,352700.0,1048500.0
2025,2025-02-24,0.21,FS0865,Marulaig Bay,83100.0,816300.0
2025,2025-02-24,0.68,FS1279,Bastaness,454000.0,1193600.0
2025,2025-02-24,0.08,FS1349,Bay of Holland,364000.0,1022400.0
2025,2025-02-24,0.0,FS1274,Kishorn West,176700.0,836100.0
2025,2025-02-24,0.0,FS1033,North Shore,139200.0,922800.0
2025,2025-02-24,0.01,FS1267,Gometra,136100.0,742400.0
2025,2025-02-24,1.88,FS0871,Winna Ness,459900.0,1198200.0
2025,2025-02-24,0.0,FS0908,Quanterness,343200.0,1014000.0
2025,2025-02-24,0.56,FS0914,Lismore West,182200.0,740800.0
2025,2025-02-24,0.0,FS0937,West of Burwick,438100.0,1140600.0
2025,2025-02-24,2.65,FS0946,North Voe,453900.0,1163100.0
2025,2025-02-24,0.07,FS0948,Easter Score Holms,435500.0,1143600.0
2025,2025-02-24,1.36,FS0960,East of Holm Heogland (Burkwell),458400.0,1199300.0
2025,2025-02-24,1.18,FS0993,Chalmers Hope,328700.0,1001300.0
2025,2025-02-24,0.36,FS1017,Fara West,332100.0,995300.0
2025,2025-02-24,0.18,FS1019,Strondoir Bay,185600.0,679500.0
2025,2025-02-24,0.0,FS1023,Bring Head,327300.0,1002200.0
2025,2025-02-24,0.67,FS1024,Toyness,335400.0,1003700.0
2025,2025-02-24,0.29,FS0894,Rubha Stillaig,192500.0,668200.0
2025,2025-02-24,0.02,FS1042,Seaforth,123100.0,903200.0
2025,2025-02-24,1.13,FS1121,"Bight of Bellister, Dury Voe",449400.0,1160800.0
2025,2025-02-24,0.8,FS1053,Hogan,426200.0,1147400.0
2025,2025-02-24,0.3,FS1260,Sound of Harris,100900.0,879400.0
2025,2025-02-24,0.29,FS1262,Sgeir Dughall,177000.0,861000.0
2025,2025-02-24,0.43,FS1259,Stulaigh,82500.0,824100.0
2025,2025-02-24,0.35,FS1176,Eilean Grianain,181600.0,641200.0
2025,2025-02-24,2.04,FS1198,South Cava,333300.0,998900.0
2025,2025-02-24,0.02,FS1118,Trilleachan Mor,120800.0,907300.0
2025,2025-02-24,0.0,FS1103,Vuia Mor,112600.0,934300.0
2025,2025-02-24,0.66,FS1099,Gletness,446600.0,1150700.0
2025,2025-02-24,0.32,FS1062,Ardifuir,178400.0,697400.0
2025,2025-02-24,2.2,FS1057,Vee Taing,459500.0,1198900.0
2025,2025-02-17,0.28,FS0597,Meil Bay,348500.0,1012300.0
2025,2025-02-17,0.3,FS0629,Poll Na Gille,177700.0,708100.0
2025,2025-02-17,2.78,FS0616,Nevis B,174800.0,795200.0
2025,2025-02-17,0.27,FS0605,Creag an T'Sagairt (Loch Hourn),180300.0,809600.0
2025,2025-02-17,0.22,FS0599,MacLean's Nose,152400.0,762200.0
2025,2025-02-17,0.36,FS0517,Ardessie,204000.0,890600.0
2025,2025-02-17,0.38,FS0594,Aird,178900.0,856000.0
2025,2025-02-17,0.3,FS0590,Glenan Bay,191800.0,669500.0
2025,2025-02-17,0.0,FS0559,Ardyne,209300.0,668900.0
2025,2025-02-17,0.03,FS0519,Maol Ban,156300.0,831100.0
2025,2025-02-17,0.16,FS0477,Bow of Hascosay,454400.0,1192300.0
2025,2025-02-17,0.0,FS0637,Stead of Aithness,432200.0,1159900.0
2025,2025-02-17,0.12,FS0698,Quarry Point,199800.0,698000.0
2025,2025-02-17,0.0,FS0645,Kirk Noust,344900.0,1029100.0
2025,2025-02-17,0.35,FS0646,Soay,106400.0,905800.0
2025,2025-02-17,0.63,FS0663,Kerrera B,183500.0,730700.0
2025,2025-02-17,0.8,FS0666,Burrastow,422700.0,1147700.0
2025,2025-02-17,0.26,FS0683,Gob a Bharra,190400.0,676800.0
2025,2025-02-17,0.04,FS0708,Portree,150500.0,844100.0
2025,2025-02-17,0.02,FS0710,Sandwick,455400.0,1196100.0
2025,2025-02-17,0.0,FS0717,Balta Isle,465700.0,1208200.0
2025,2025-02-17,0.07,FS0749,Holms Geo,439000.0,1131300.0
2025,2025-02-17,0.27,FS0767,Tarbert South,190300.0,665300.0
2025,2025-02-17,0.13,FS0805,Bagh Dail Nan Cean,177400.0,704600.0
2025,2025-02-17,0.32,FS0465,Shuna Castle,177500.0,709400.0
2025,2025-02-17,0.05,FS0823,Noust Geo,357000.0,1030600.0
2025,2025-02-17,0.0,FS0472,Wick of Belmont,456400.0,1200300.0
2025,2025-02-17,0.0,FS0242,Gravir,141300.0,914600.0
2025,2025-02-17,0.11,FS0433,Langa Isle (East),437600.0,1139400.0
2025,2025-02-17,0.37,FS0234,Torridon,182300.0,855900.0
2025,2025-02-17,0.11,FS0851,Ardgaddan,190800.0,681000.0
2025,2025-02-17,0.0,FS0001,Evanachan Salt Water,194500.0,686700.0
2025,2025-02-17,0.13,FS0015,Loch Greshornish,135100.0,855500.0
2025,2025-02-17,0.32,FS0056,Ardmair,210300.0,899500.0
2025,2025-02-17,0.0,FS0057,Corry Farm,215500.0,890500.0
2025,2025-02-17,1.0,FS0065,Loch Laxford,219000.0,949700.0
2025,2025-02-17,0.09,FS0067,Badcall Bay,215300.0,940600.0
2025,2025-02-17,1.04,FS0088,Cloudin,423300.0,1147500.0
2025,2025-02-17,0.05,FS0090,Ormsary Broodstock Unit,173500.0,672200.0
2025,2025-02-17,0.3,FS0091,Meall Mhor Loch Fyne,186500.0,674500.0
2025,2025-02-17,0.03,FS0212,Invasion Bay,173200.0,761000.0
2025,2025-02-17,0.33,FS0237,Gorsten,206100.0,770600.0
2025,2025-02-17,0.93,FS0430,Nevis A,174200.0,797000.0
2025,2025-02-17,0.46,FS0244,Loch Leven (1),207900.0,759500.0
2025,2025-02-17,0.32,FS0247,Loch Harport,134700.0,835700.0
2025,2025-02-17,0.02,FS0249,Ardnish,175500.0,781500.0
2025,2025-02-17,2.98,FS0299,Dunstaffnage,186700.0,734100.0
2025,2025-02-17,0.0,FS0336,Druimyeon Bay,166800.0,651900.0
2025,2025-02-17,0.38,FS0356,North Moine,180500.0,701500.0
2025,2025-02-17,0.1,FS0382,Uyea Isle,459400.0,1200300.0
2025,2025-02-17,0.17,FS0390,Carness Bay,346900.0,1013900.0
2025,2025-02-17,1.26,FS0407,Wick of Vatsetter,453400.0,1190200.0
2025,2025-02-17,0.39,FS0413,Camas Glas,164600.0,758900.0
2025,2025-02-17,0.32,FS0427,Fishnish (A),164700.0,742800.0
2025,2025-02-17,0.0,FS0839,Geasgill,143500.0,737700.0
2025,2025-02-17,0.24,FS0859,Port Na Cro,176000.0,709700.0
2025,2025-02-17,0.28,FS1317,Rum,141100.0,803000.0
2025,2025-02-17,0.02,FS1318,Portree Outer,151100.0,844600.0
2025,2025-02-17,1.07,FS1275,Flaeshins,460800.0,1194300.0
2025,2025-02-17,0.47,FS1279,Bastaness,454000.0,1193600.0
2025,2025-02-17,1.9,FS1280,Loch Carnan,83600.0,843200.0
2025,2025-02-17,0.28,FS1286,Muck,143300.0,780400.0
2025,2025-02-17,0.15,FS1290,Shuna SW (Rubh'an Trilleachain),175600.0,707500.0
2025,2025-02-17,0.0,FS1297,Tabhaigh,141600.0,923100.0
2025,2025-02-17,0.41,FS1304,Maragay Mor,88100.0,851300.0
2025,2025-02-17,0.73,FS1305,Westerbister,345300.0,1002500.0
2025,2025-02-17,0.13,FS1309,Loch Snizort East,137000.0,860300.0
2025,2025-02-17,0.03,FS1312,Skelwick Skerry,352400.0,1045000.0
2025,2025-02-17,0.02,FS1315,Maaey,88000.0,850700.0
2025,2025-02-17,0.12,FS1330,Sconser Quarry,156200.0,832100.0
2025,2025-02-17,0.0,FS1267,Gometra,136100.0,742400.0
2025,2025-02-17,0.32,FS1331,Lober Rock (SMH),343400.0,994600.0
2025,2025-02-17,1.4,FS1335,"Swarta Skerry, Dury Voe",447300.0,1162300.0
2025,2025-02-17,1.3,FS1337,Hunda,344500.0,997700.0
2025,2025-02-17,0.06,FS1338,Scalpay,164100.0,828700.0
2025,2025-02-17,0.0,FS1340,Mill Bay,367800.0,1027100.0
2025,2025-02-17,0.13,FS1342,West Strome,187300.0,836000.0
2025,2025-02-17,0.0,FS1343,Culnacnoc Salmon Farm,153200.0,861600.0
2025,2025-02-17,0.04,FS1344,Invertote Salmon Farm,153000.0,858700.0
2025,2025-02-17,0.77,FS1354,Shuna Point,192300.0,750200.0
2025,2025-02-17,0.12,FS1357,East Moclett,352700.0,1048500.0
2025,2025-02-17,2.4,FS0871,Winna Ness,459900.0,1198200.0
2025,2025-02-17,0.01,FS1274,Kishorn West,176700.0,836100.0
2025,2025-02-17,0.04,FS1288,Etive 6,198300.0,734100.0
2025,2025-02-17,0.3,FS1262,Sgeir Dughall,177000.0,861000.0
2025,2025-02-17,0.3,FS1024,Toyness,335400.0,1003700.0
2025,2025-02-17,0.28,FS0894,Rubha Stillaig,192500.0,668200.0
2025,2025-02-17,0.0,FS0908,Quanterness,343200.0,1014000.0
2025,2025-02-17,0.87,FS0914,Lismore West,182200.0,740800.0
2025,2025-02-17,0.01,FS0933,Clashnessie Bay,208300.0,933600.0
2025,2025-02-17,0.03,FS0937,West of Burwick,438100.0,1140600.0
2025,2025-02-17,1.68,FS0946,North Voe,453900.0,1163100.0
2025,2025-02-17,0.05,FS0948,Easter Score Holms,435500.0,1143600.0
2025,2025-02-17,0.19,FS1260,Sound of Harris,100900.0,879400.0
2025,2025-02-17,0.68,FS0993,Chalmers Hope,328700.0,1001300.0
2025,2025-02-17,0.1,FS1017,Fara West,332100.0,995300.0
2025,2025-02-17,0.16,FS1019,Strondoir Bay,185600.0,679500.0
2025,2025-02-17,0.01,FS1023,Bring Head,327300.0,1002200.0
2025,2025-02-17,1.13,FS0960,East of Holm Heogland (Burkwell),458400.0,1199300.0
2025,2025-02-17,0.3,FS1259,Stulaigh,82500.0,824100.0
2025,2025-02-17,0.0,FS1042,Seaforth,123100.0,903200.0
2025,2025-02-17,1.47,FS1053,Hogan,426200.0,1147400.0
2025,2025-02-17,2.52,FS1057,Vee Taing,459500.0,1198900.0
2025,2025-02-17,0.32,FS1062,Ardifuir,178400.0,697400.0
2025,2025-02-17,0.58,FS1099,Gletness,446600.0,1150700.0
2025,2025-02-17,0.0,FS1103,Vuia Mor,112600.0,934300.0
2025,2025-02-17,1.45,FS1121,"Bight of Bellister, Dury Voe",449400.0,1160800.0
2025,2025-02-17,2.05,FS1198,South Cava,333300.0,998900.0
2025,2025-02-17,0.0,FS1033,North Shore,139200.0,922800.0
2025,2025-02-10,0.45,FS0531,Ornish Island,85300.0,838500.0
2025,2025-02-10,4.0,FS0616,Nevis B,174800.0,795200.0
2025,2025-02-10,3.9,FS0629,Poll Na Gille,177700.0,708100.0
2025,2025-02-10,0.0,FS0645,Kirk Noust,344900.0,1029100.0
2025,2025-02-10,0.01,FS0637,Stead of Aithness,432200.0,1159900.0
2025,2025-02-10,0.34,FS0599,MacLean's Nose,152400.0,762200.0
2025,2025-02-10,0.23,FS0605,Creag an T'Sagairt (Loch Hourn),180300.0,809600.0
2025,2025-02-10,0.2,FS0567,Furnace,203400.0,700100.0
2025,2025-02-10,0.12,FS0597,Meil Bay,348500.0,1012300.0
2025,2025-02-10,0.41,FS0594,Aird,178900.0,856000.0
2025,2025-02-10,0.3,FS0590,Glenan Bay,191800.0,669500.0
2025,2025-02-10,0.0,FS0559,Ardyne,209300.0,668900.0
2025,2025-02-10,2.13,FS0663,Kerrera B,183500.0,730700.0
2025,2025-02-10,0.36,FS0646,Soay,106400.0,905800.0
2025,2025-02-10,0.13,FS0859,Port Na Cro,176000.0,709700.0
2025,2025-02-10,0.7,FS0666,Burrastow,422700.0,1147700.0
2025,2025-02-10,0.12,FS0683,Gob a Bharra,190400.0,676800.0
2025,2025-02-10,0.0,FS0696,Fiunary,159200.0,747600.0
2025,2025-02-10,0.2,FS0698,Quarry Point,199800.0,698000.0
2025,2025-02-10,0.06,FS0708,Portree,150500.0,844100.0
2025,2025-02-10,0.0,FS0710,Sandwick,455400.0,1196100.0
2025,2025-02-10,0.02,FS0717,Balta Isle,465700.0,1208200.0
2025,2025-02-10,0.07,FS0749,Holms Geo,439000.0,1131300.0
2025,2025-02-10,0.0,FS0764,Olna South,437300.0,1164100.0
2025,2025-02-10,0.24,FS0767,Tarbert South,190300.0,665300.0
2025,2025-02-10,0.06,FS0805,Bagh Dail Nan Cean,177400.0,704600.0
2025,2025-02-10,0.0,FS0001,Evanachan Salt Water,194500.0,686700.0
2025,2025-02-10,0.01,FS0839,Geasgill,143500.0,737700.0
2025,2025-02-10,0.28,FS0517,Ardessie,204000.0,890600.0
2025,2025-02-10,0.1,FS0519,Maol Ban,156300.0,831100.0
2025,2025-02-10,0.0,FS0057,Corry Farm,215500.0,890500.0
2025,2025-02-10,0.0,FS0489,Cole Deep,435700.0,1163200.0
2025,2025-02-10,0.36,FS0244,Loch Leven (1),207900.0,759500.0
2025,2025-02-10,0.66,FS0015,Loch Greshornish,135100.0,855500.0
2025,2025-02-10,0.33,FS0056,Ardmair,210300.0,899500.0
2025,2025-02-10,1.47,FS0065,Loch Laxford,219000.0,949700.0
2025,2025-02-10,0.07,FS0067,Badcall Bay,215300.0,940600.0
2025,2025-02-10,0.92,FS0088,Cloudin,423300.0,1147500.0
2025,2025-02-10,0.0,FS0090,Ormsary Broodstock Unit,173500.0,672200.0
2025,2025-02-10,0.23,FS0091,Meall Mhor Loch Fyne,186500.0,674500.0
2025,2025-02-10,0.06,FS0212,Invasion Bay,173200.0,761000.0
2025,2025-02-10,0.19,FS0234,Torridon,182300.0,855900.0
2025,2025-02-10,0.54,FS0237,Gorsten,206100.0,770600.0
2025,2025-02-10,3.16,FS0240,Linnhe,201300.0,764700.0
2025,2025-02-10,0.0,FS0242,Gravir,141300.0,914600.0
2025,2025-02-10,0.36,FS0247,Loch Harport,134700.0,835700.0
2025,2025-02-10,0.05,FS0477,Bow of Hascosay,454400.0,1192300.0
2025,2025-02-10,0.01,FS0249,Ardnish,175500.0,781500.0
2025,2025-02-10,2.58,FS0299,Dunstaffnage,186700.0,734100.0
2025,2025-02-10,0.36,FS0356,North Moine,180500.0,701500.0
2025,2025-02-10,0.09,FS0382,Uyea Isle,459400.0,1200300.0
2025,2025-02-10,0.0,FS0390,Carness Bay,346900.0,1013900.0
2025,2025-02-10,1.0,FS0407,Wick of Vatsetter,453400.0,1190200.0
2025,2025-02-10,0.51,FS0413,Camas Glas,164600.0,758900.0
2025,2025-02-10,0.63,FS0427,Fishnish (A),164700.0,742800.0
2025,2025-02-10,0.78,FS0430,Nevis A,174200.0,797000.0
2025,2025-02-10,0.05,FS0433,Langa Isle (East),437600.0,1139400.0
2025,2025-02-10,0.32,FS0465,Shuna Castle,177500.0,709400.0
2025,2025-02-10,0.0,FS0472,Wick of Belmont,456400.0,1200300.0
2025,2025-02-10,0.11,FS0851,Ardgaddan,190800.0,681000.0
2025,2025-02-10,0.05,FS0823,Noust Geo,357000.0,1030600.0
2025,2025-02-10,0.4,FS0860,Shapinsay,350100.0,1021300.0
2025,2025-02-10,0.37,FS1262,Sgeir Dughall,177000.0,861000.0
2025,2025-02-10,0.0,FS1274,Kishorn West,176700.0,836100.0
2025,2025-02-10,2.36,FS1275,Flaeshins,460800.0,1194300.0
2025,2025-02-10,0.52,FS1279,Bastaness,454000.0,1193600.0
2025,2025-02-10,1.62,FS1280,Loch Carnan,83600.0,843200.0
2025,2025-02-10,0.25,FS1286,Muck,143300.0,780400.0
2025,2025-02-10,0.05,FS1288,Etive 6,198300.0,734100.0
2025,2025-02-10,1.08,FS1290,Shuna SW (Rubh'an Trilleachain),175600.0,707500.0
2025,2025-02-10,0.0,FS1297,Tabhaigh,141600.0,923100.0
2025,2025-02-10,0.42,FS1304,Maragay Mor,88100.0,851300.0
2025,2025-02-10,0.63,FS1305,Westerbister,345300.0,1002500.0
2025,2025-02-10,0.18,FS1309,Loch Snizort East,137000.0,860300.0
2025,2025-02-10,0.08,FS1312,Skelwick Skerry,352400.0,1045000.0
2025,2025-02-10,0.05,FS1315,Maaey,88000.0,850700.0
2025,2025-02-10,0.34,FS1317,Rum,141100.0,803000.0
2025,2025-02-10,0.08,FS1318,Portree Outer,151100.0,844600.0
2025,2025-02-10,0.07,FS1330,Sconser Quarry,156200.0,832100.0
2025,2025-02-10,0.34,FS1331,Lober Rock (SMH),343400.0,994600.0
2025,2025-02-10,1.47,FS1335,"Swarta Skerry, Dury Voe",447300.0,1162300.0
2025,2025-02-10,1.12,FS1337,Hunda,344500.0,997700.0
2025,2025-02-10,0.09,FS1338,Scalpay,164100.0,828700.0
2025,2025-02-10,0.04,FS1340,Mill Bay,367800.0,1027100.0
2025,2025-02-10,0.33,FS1341,An Camus,82600.0,817400.0
2025,2025-02-10,0.0,FS1342,West Strome,187300.0,836000.0
2025,2025-02-10,0.02,FS1343,Culnacnoc Salmon Farm,153200.0,861600.0
2025,2025-02-10,0.0,FS1344,Invertote Salmon Farm,153000.0,858700.0
2025,2025-02-10,0.38,FS1354,Shuna Point,192300.0,750200.0
2025,2025-02-10,0.29,FS0865,Marulaig Bay,83100.0,816300.0
2025,2025-02-10,0.01,FS1267,Gometra,136100.0,742400.0
2025,2025-02-10,0.04,FS1357,East Moclett,352700.0,1048500.0
2025,2025-02-10,0.25,FS1260,Sound of Harris,100900.0,879400.0
2025,2025-02-10,0.95,FS1024,Toyness,335400.0,1003700.0
2025,2025-02-10,0.0,FS1209,Ouseness,346500.0,1049700.0
2025,2025-02-10,1.12,FS0871,Winna Ness,459900.0,1198200.0
2025,2025-02-10,0.3,FS0894,Rubha Stillaig,192500.0,668200.0
2025,2025-02-10,0.38,FS0914,Lismore West,182200.0,740800.0
2025,2025-02-10,0.36,FS0933,Clashnessie Bay,208300.0,933600.0
2025,2025-02-10,0.01,FS0937,West of Burwick,438100.0,1140600.0
2025,2025-02-10,1.74,FS0946,North Voe,453900.0,1163100.0
2025,2025-02-10,0.01,FS0948,Easter Score Holms,435500.0,1143600.0
2025,2025-02-10,1.48,FS0993,Chalmers Hope,328700.0,1001300.0
2025,2025-02-10,0.08,FS1017,Fara West,332100.0,995300.0
2025,2025-02-10,0.18,FS1019,Strondoir Bay,185600.0,679500.0
2025,2025-02-10,0.01,FS1023,Bring Head,327300.0,1002200.0
2025,2025-02-10,0.12,FS0960,East of Holm Heogland (Burkwell),458400.0,1199300.0
2025,2025-02-10,0.0,FS1033,North Shore,139200.0,922800.0
2025,2025-02-10,0.36,FS1099,Gletness,446600.0,1150700.0
2025,2025-02-10,0.04,FS1042,Seaforth,123100.0,903200.0
2025,2025-02-10,0.28,FS1176,Eilean Grianain,181600.0,641200.0
2025,2025-02-10,0.8,FS1121,"Bight of Bellister, Dury Voe",449400.0,1160800.0
2025,2025-02-10,0.0,FS1118,Trilleachan Mor,120800.0,907300.0
2025,2025-02-10,0.0,FS1103,Vuia Mor,112600.0,934300.0
2025,2025-02-10,0.03,FS1112,Etive 4,199100.0,734000.0
2025,2025-02-10,0.4,FS1062,Ardifuir,178400.0,697400.0
2025,2025-02-10,2.88,FS1198,South Cava,333300.0,998900.0
2025,2025-02-10,1.2,FS1057,Vee Taing,459500.0,1198900.0
2025,2025-02-10,0.37,FS1056,Strone,208000.0,672400.0
2025,2025-02-10,1.16,FS1053,Hogan,426200.0,1147400.0
2025,2025-02-03,0.16,FS0597,Meil Bay,348500.0,1012300.0
2025,2025-02-03,3.82,FS0629,Poll Na Gille,177700.0,708100.0
2025,2025-02-03,2.65,FS0616,Nevis B,174800.0,795200.0
2025,2025-02-03,0.23,FS0605,Creag an T'Sagairt (Loch Hourn),180300.0,809600.0
2025,2025-02-03,0.41,FS0599,MacLean's Nose,152400.0,762200.0
2025,2025-02-03,0.3,FS0519,Maol Ban,156300.0,831100.0
2025,2025-02-03,0.43,FS0594,Aird,178900.0,856000.0
2025,2025-02-03,0.29,FS0590,Glenan Bay,191800.0,669500.0
2025,2025-02-03,0.2,FS0567,Furnace,203400.0,700100.0
2025,2025-02-03,0.0,FS0559,Ardyne,209300.0,668900.0
2025,2025-02-03,0.36,FS0531,Ornish Island,85300.0,838500.0
2025,2025-02-03,0.0,FS0645,Kirk Noust,344900.0,1029100.0
2025,2025-02-03,0.0,FS0637,Stead of Aithness,432200.0,1159900.0
2025,2025-02-03,0.0,FS0839,Geasgill,143500.0,737700.0
2025,2025-02-03,0.32,FS0646,Soay,106400.0,905800.0
2025,2025-02-03,1.73,FS0663,Kerrera B,183500.0,730700.0
2025,2025-02-03,0.05,FS0666,Burrastow,422700.0,1147700.0
2025,2025-02-03,0.11,FS0683,Gob a Bharra,190400.0,676800.0
2025,2025-02-03,0.21,FS0698,Quarry Point,199800.0,698000.0
2025,2025-02-03,0.0,FS0708,Portree,150500.0,844100.0
2025,2025-02-03,0.04,FS0717,Balta Isle,465700.0,1208200.0
2025,2025-02-03,0.06,FS0749,Holms Geo,439000.0,1131300.0
2025,2025-02-03,0.0,FS0764,Olna South,437300.0,1164100.0
2025,2025-02-03,0.27,FS0767,Tarbert South,190300.0,665300.0
2025,2025-02-03,2.96,FS0805,Bagh Dail Nan Cean,177400.0,704600.0
2025,2025-02-03,0.03,FS0823,Noust Geo,357000.0,1030600.0
2025,2025-02-03,0.0,FS0489,Cole Deep,435700.0,1163200.0
2025,2025-02-03,0.24,FS0517,Ardessie,204000.0,890600.0
2025,2025-02-03,0.35,FS0247,Loch Harport,134700.0,835700.0
2025,2025-02-03,0.04,FS0477,Bow of Hascosay,454400.0,1192300.0
2025,2025-02-03,3.23,FS0240,Linnhe,201300.0,764700.0
2025,2025-02-03,0.0,FS0001,Evanachan Salt Water,194500.0,686700.0
2025,2025-02-03,0.4,FS0015,Loch Greshornish,135100.0,855500.0
2025,2025-02-03,0.25,FS0056,Ardmair,210300.0,899500.0
2025,2025-02-03,0.0,FS0057,Corry Farm,215500.0,890500.0
2025,2025-02-03,0.44,FS0065,Loch Laxford,219000.0,949700.0
2025,2025-02-03,0.13,FS0067,Badcall Bay,215300.0,940600.0
2025,2025-02-03,0.0,FS0088,Cloudin,423300.0,1147500.0
2025,2025-02-03,0.08,FS0090,Ormsary Broodstock Unit,173500.0,672200.0
2025,2025-02-03,0.28,FS0091,Meall Mhor Loch Fyne,186500.0,674500.0
2025,2025-02-03,0.02,FS0212,Invasion Bay,173200.0,761000.0
2025,2025-02-03,0.11,FS0234,Torridon,182300.0,855900.0
2025,2025-02-03,0.76,FS0237,Gorsten,206100.0,770600.0
2025,2025-02-03,0.0,FS0242,Gravir,141300.0,914600.0
2025,2025-02-03,0.0,FS0472,Wick of Belmont,456400.0,1200300.0
2025,2025-02-03,0.91,FS0244,Loch Leven (1),207900.0,759500.0
2025,2025-02-03,0.01,FS0249,Ardnish,175500.0,781500.0
2025,2025-02-03,2.17,FS0299,Dunstaffnage,186700.0,734100.0
2025,2025-02-03,0.49,FS0356,North Moine,180500.0,701500.0
2025,2025-02-03,1.48,FS0382,Uyea Isle,459400.0,1200300.0
2025,2025-02-03,0.08,FS0390,Carness Bay,346900.0,1013900.0
2025,2025-02-03,0.56,FS0407,Wick of Vatsetter,453400.0,1190200.0
2025,2025-02-03,0.19,FS0413,Camas Glas,164600.0,758900.0
2025,2025-02-03,1.09,FS0427,Fishnish (A),164700.0,742800.0
2025,2025-02-03,0.47,FS0430,Nevis A,174200.0,797000.0
2025,2025-02-03,0.01,FS0433,Langa Isle (East),437600.0,1139400.0
2025,2025-02-03,0.16,FS0465,Shuna Castle,177500.0,709400.0
2025,2025-02-03,0.48,FS0851,Ardgaddan,190800.0,681000.0
2025,2025-02-03,0.25,FS0865,Marulaig Bay,83100.0,816300.0
2025,2025-02-03,1.92,FS0871,Winna Ness,459900.0,1198200.0
2025,2025-02-03,0.31,FS1317,Rum,141100.0,803000.0
2025,2025-02-03,0.0,FS1274,Kishorn West,176700.0,836100.0
2025,2025-02-03,2.0,FS1275,Flaeshins,460800.0,1194300.0
2025,2025-02-03,0.44,FS1279,Bastaness,454000.0,1193600.0
2025,2025-02-03,0.51,FS1280,Loch Carnan,83600.0,843200.0
2025,2025-02-03,0.24,FS1286,Muck,143300.0,780400.0
2025,2025-02-03,0.03,FS1288,Etive 6,198300.0,734100.0
2025,2025-02-03,0.85,FS1290,Shuna SW (Rubh'an Trilleachain),175600.0,707500.0
2025,2025-02-03,0.06,FS1294,Wyre,345600.0,1025300.0
2025,2025-02-03,0.0,FS1297,Tabhaigh,141600.0,923100.0
2025,2025-02-03,0.37,FS1304,Maragay Mor,88100.0,851300.0
2025,2025-02-03,0.73,FS1305,Westerbister,345300.0,1002500.0
2025,2025-02-03,0.22,FS1312,Skelwick Skerry,352400.0,1045000.0
2025,2025-02-03,0.03,FS1318,Portree Outer,151100.0,844600.0
2025,2025-02-03,0.33,FS1262,Sgeir Dughall,177000.0,861000.0
2025,2025-02-03,1.13,FS1330,Sconser Quarry,156200.0,832100.0
2025,2025-02-03,0.32,FS1331,Lober Rock (SMH),343400.0,994600.0
2025,2025-02-03,1.03,FS1335,"Swarta Skerry, Dury Voe",447300.0,1162300.0
2025,2025-02-03,1.4,FS1337,Hunda,344500.0,997700.0
2025,2025-02-03,0.05,FS1338,Scalpay,164100.0,828700.0
2025,2025-02-03,0.03,FS1340,Mill Bay,367800.0,1027100.0
2025,2025-02-03,0.29,FS1341,An Camus,82600.0,817400.0
2025,2025-02-03,0.07,FS1342,West Strome,187300.0,836000.0
2025,2025-02-03,3.17,FS1354,Shuna Point,192300.0,750200.0
2025,2025-02-03,0.03,FS1357,East Moclett,352700.0,1048500.0
2025,2025-02-03,1.28,FS1365,North Kilbrannan,183700.0,649700.0
2025,2025-02-03,0.3,FS0894,Rubha Stillaig,192500.0,668200.0
2025,2025-02-03,0.0,FS1267,Gometra,136100.0,742400.0
2025,2025-02-03,0.48,FS1315,Maaey,88000.0,850700.0
